user_id,action_date,action_name,error_message,device
323961,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
323977,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324012,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324024,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324041,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324046,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324078,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324158,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324168,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324172,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324184,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324213,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324279,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324351,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324394,2022-11-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
324439,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324444,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324451,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324610,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324613,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324615,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324617,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324674,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
324740,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324847,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
324881,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325145,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325167,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325179,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325184,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325207,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325208,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325243,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325289,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325300,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325357,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325429,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325502,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325507,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325575,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325629,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325643,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325688,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325714,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325715,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325741,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325870,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325914,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325965,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326143,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326152,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326178,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326197,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326328,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326385,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326389,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326448,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326460,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
326564,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
326637,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326683,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326743,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326774,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326783,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326839,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
326840,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326872,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326945,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326959,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327007,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327097,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327146,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327313,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327369,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327435,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327458,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327493,2022-11-02,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
327552,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327639,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327642,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
327791,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
327901,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327970,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328003,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328024,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328029,2022-11-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
328033,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
328088,2022-11-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
328352,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
328356,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328364,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328640,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328657,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328791,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
343196,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
346626,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
360189,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
379887,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
503286,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
223190,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
226494,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
230826,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
248597,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
254036,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
287450,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
298096,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",desktop
314119,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",desktop
318543,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
320984,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
322713,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
325731,2022-11-03,checkout_annual_completepayment.click.fail,"year field is required",desktop
328869,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
328895,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
328969,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
329320,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
329384,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
329429,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
329726,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
330089,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
330151,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
330388,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
330514,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331066,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331425,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331443,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331464,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331515,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331619,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331630,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331661,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331695,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331765,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331775,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331810,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331858,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331882,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331937,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332013,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332098,2022-11-03,checkout_annual_completepayment.click.fail,"Your card's expiration year is invalid.",mobile
332175,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",mobile
332190,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332203,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
332246,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332309,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332389,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332624,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332658,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332700,2022-11-03,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
332910,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332968,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333143,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333146,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333190,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333264,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333267,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333403,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
333467,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333486,2022-11-03,checkout_annual_completepayment.click.fail,"month field is required",mobile
333497,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333510,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333619,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333662,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
333679,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333780,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
333796,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333801,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333804,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333812,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
333897,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334075,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334271,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334312,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334361,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
334433,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334437,2022-11-03,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
334665,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334699,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334724,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
334830,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
335132,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
335354,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
335600,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
335617,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
335687,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
335755,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336095,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
336157,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
336193,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336214,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336236,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336351,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
336455,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336553,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336602,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336605,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336827,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
336848,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
336854,2022-11-03,checkout_annual_completepayment.click.fail,"year field is required",mobile
337065,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
337447,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
337502,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
337625,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
337793,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
337967,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
338029,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
338222,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
338230,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
338239,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
338584,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
338745,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
339511,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
339617,2022-11-03,checkout_coins_completepayment.click.fail,"lastName field is required",mobile
339645,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
339682,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
339791,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
339864,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
340132,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
340281,2022-11-03,checkout_annual_completepayment.click.fail,"year field is required",mobile
340403,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
340533,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
340603,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
340696,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
341095,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
341245,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
341446,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
341683,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
341793,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
342174,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
342223,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
342544,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
342729,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
342919,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
342932,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
343018,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
343301,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
343303,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
343700,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
366235,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
452703,2022-11-03,checkout_annual_completepayment.click.fail,"month field is required",mobile
15496,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
185537,2022-11-04,checkout_annual_completepayment.click.fail,"year field is required",desktop
210029,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
276282,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
294714,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
295371,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
325438,2022-11-04,checkout_coins_completepayment.click.fail,"number field is required",desktop
325588,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
341261,2022-11-04,checkout_coins_completepayment.click.fail,"number field is required",mobile
343888,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
344384,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
344687,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
344801,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
345002,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
346485,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
346545,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
346634,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
346837,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
347074,2022-11-04,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
347119,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
347309,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
347665,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
347711,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
348043,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
348119,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
348328,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
348685,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
349223,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
349365,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
349491,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
350465,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
350491,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
350546,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
351273,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
351931,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
352026,2022-11-04,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
352044,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
352521,2022-11-04,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
352853,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
352966,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
353255,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
353824,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
353853,2022-11-04,checkout_coins_completepayment.click.fail,"zip field is required",mobile
354049,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
354070,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
354080,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
390547,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
471489,2022-11-04,checkout_coins_completepayment.click.fail,"Your card's security code is invalid.",desktop
18493,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
205862,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
228489,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
285974,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
335294,2022-11-05,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
349027,2022-11-05,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
354667,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
355029,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
355094,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
355146,2022-11-05,checkout_coins_completepayment.click.fail,"number field is required",mobile
355447,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
355908,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
356116,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
356271,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
356421,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
356425,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
356507,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
356827,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
357116,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
357465,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
357899,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
357903,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
357982,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
357983,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
358029,2022-11-05,checkout_coins_completepayment.click.fail,"number field is required",desktop
358063,2022-11-05,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
358961,2022-11-05,checkout_coins_completepayment.click.fail,"number field is required",mobile
359382,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
360242,2022-11-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
360626,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
361189,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
361381,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
361520,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
362138,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364109,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364174,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364177,2022-11-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
364233,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364282,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364410,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364547,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364582,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364642,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364710,2022-11-05,checkout_coins_completepayment.click.fail,"zip field is required",mobile
364875,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365239,2022-11-05,checkout_annual_completepayment.click.fail,"year field is required",mobile
365314,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
365327,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365454,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365556,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365570,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365581,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365589,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365604,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365658,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365729,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365911,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365918,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365966,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366017,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366063,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366067,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
366178,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366232,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
366272,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366293,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366383,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366576,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366698,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366703,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366998,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367047,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367090,2022-11-05,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
367129,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367237,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367437,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
367757,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367859,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367918,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368109,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368366,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368673,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368827,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
369250,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
369266,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
385638,2022-11-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
43168,2022-11-06,checkout_coins_completepayment.click.fail,"number field is required",desktop
91718,2022-11-06,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
